CaseID,Activity,Timestamp
1677,Revisit the location,7/20/2023
1677,Status: Resolved,7/21/2023
1678,Electrical (Office/Academics/Hostels) (Request received),7/19/2023
1678,Er. Satya Prakash Sahu (Assigned),7/20/2023
1678,Vinod Yadav (Visits the Place),7/20/2023
1678,"Electrical, 10W LED Batten fitting, Crompton (Indent the item)",7/20/2023
1678,Revisit the location,7/20/2023
1678,Status: Resolved,7/21/2023
1679,Electrical (Office/Academics/Hostels) (Request received),7/19/2023
1679,Er. Satya Prakash Sahu (Assigned),7/20/2023
1679,Vinod Yadav (Visits the Place),7/20/2023
1679,"Fan, Capacitor 2.5 MFD x (Indent the item)",7/20/2023
1679,Revisit the location,7/20/2023
1679,Status: Resolved,7/21/2023
1680,Electrical (Office/Academics/Hostels) (Request received),7/19/2023
1680,Er. Satya Prakash Sahu (Assigned),7/20/2023
1680,Vinod Yadav (Visits the Place),7/20/2023
1680,"Fan, Capacitor 2.5 MFD x (Indent the item)",7/20/2023
1680,Revisit the location,7/20/2023
1680,Status: Resolved,7/21/2023
1681,Electrical (Office/Academics/Hostels) (Request received),7/19/2023
1681,Er. Satya Prakash Sahu (Assigned),7/20/2023
1681,Vinod Yadav (Visits the Place),7/20/2023
1681,"Fan, Capacitor 2.5 MFD x (Indent the item)",7/20/2023
1681,Revisit the location,7/20/2023
1681,Status: Resolved,7/21/2023
1682,Electrical (Office/Academics/Hostels) (Request received),7/19/2023
1682,Er. Satya Prakash Sahu (Assigned),7/20/2023
1682,Vinod Yadav (Visits the Place),7/20/2023
1682,"Fan, Capacitor 2.5 MFD x (Indent the item)",7/20/2023
1682,Revisit the location,7/20/2023
1682,Status: Resolved,7/21/2023
1683,Electrical (Office/Academics/Hostels) (Request received),7/19/2023
1683,Er. Satya Prakash Sahu (Assigned),7/20/2023
1683,Vinod Yadav (Visits the Place),7/20/2023
1683,"Fan, Capacitor 2.5 MFD x (Indent the item)",7/20/2023
1683,Revisit the location,7/20/2023
1683,Status: Resolved,7/21/2023
1684,Electrical (Office/Academics/Hostels) (Request received),7/18/2023
1684,Er. Satya Prakash Sahu (Assigned),7/20/2023
1684,Vinod Yadav (Visits the Place),7/20/2023
1684,"Fan, Capacitor 2.5 MFD x (Indent the item)",7/20/2023
1684,Revisit the location,7/20/2023
1684,Status: Resolved,7/21/2023
1685,Electrical (Office/Academics/Hostels) (Request received),7/19/2023
1685,Er. Satya Prakash Sahu (Assigned),7/20/2023
1685,Vinod Yadav (Visits the Place),7/20/2023
1685,"Fan, Capacitor 2.5 MFD x (Indent the item)",7/20/2023
1685,Revisit the location,7/20/2023
1685,Status: Resolved,7/21/2023
1686,Welding Work (Request received),7/19/2023
1686,Er. Avinash Mishra (Assigned),7/20/2023
1686,Arjun Singh  (Visits the Place),7/20/2023
1686,"Common, Plumbing, Civil, Grinder Pather-4inch, GI Pipe-1inch dia, welding rod 10 No. (Indent the item)",7/20/2023
1686,Revisit the location,7/20/2023
1686,Status: Resolved,7/21/2023
1687,Electrical (Office/Academics/Hostels) (Request received),7/19/2023
1687,Er. Satya Prakash Sahu (Assigned),7/20/2023
1687,Revisit the location,7/20/2023
1687,Status: Resolved,7/21/2023
1688,Electrical (Office/Academics/Hostels) (Request received),7/17/2023
1688,Er. Satya Prakash Sahu (Assigned),7/20/2023
1688,Vinod Yadav (Visits the Place),7/20/2023
1688,"Fan, Capacitor 2.5 MFD x (Indent the item)",7/20/2023
1688,Revisit the location,7/20/2023
1688,Status: Resolved,7/21/2023
1689,Electrical (Office/Academics/Hostels) (Request received),7/17/2023
1689,Er. Satya Prakash Sahu (Assigned),7/20/2023
1689,Revisit the location,7/20/2023
1689,Status: Resolved,7/21/2023
1691,Electrical (Office/Academics/Hostels) (Request received),7/16/2023
1691,Er. Satya Prakash Sahu (Assigned),7/20/2023
1691,Vinod Yadav (Visits the Place),7/20/2023
1691,"Electrical, 10W LED Batten fitting, Crompton (Indent the item)",7/20/2023
1691,Revisit the location,7/20/2023
1691,Status: Resolved,7/21/2023
1692,Electrical (Office/Academics/Hostels) (Request received),7/16/2023
1692,Er. Satya Prakash Sahu (Assigned),7/20/2023
1692,Vinod Yadav (Visits the Place),7/20/2023
1692,"Electrical, 10W LED Batten fitting, Crompton (Indent the item)",7/20/2023
1692,Revisit the location,7/20/2023
1692,Status: Resolved,7/21/2023
1693,Electrical (Office/Academics/Hostels) (Request received),7/20/2023
1693,Er. Satya Prakash Sahu (Assigned),7/21/2023
1693,Ravi Prakash (Visits the Place),7/21/2023
1693,"Electrical, Electrical, Electrical, Electrical, Electrical, 6 Sq.MM Cu. lugs, ring type, 10 Sq.mm cu. lugs, ring type, 35 Sq.mm cu. lugs ring type, 100 Amp MCCB, 4 Pole ( L&T-2, Schneider-1), 6.0 Sq.mm Copper old wire, Yellow (Indent the item)",7/21/2023
1693,Status: Underway,7/16/2023
1696,Electrical (Office/Academics/Hostels) (Request received),7/16/2023
1696,Er. Satya Prakash Sahu (Assigned),7/21/2023
1696,Devendra Kumar  (Visits the Place),7/21/2023
1696,"Electrical, 10W LED Batten fitting, Crompton (Indent the item)",7/21/2023
1696,Revisit the location,7/21/2023
1696,Status: Resolved,7/22/2023
1697,Electrical (Office/Academics/Hostels) (Request received),7/15/2023
1697,Er. Satya Prakash Sahu (Assigned),7/21/2023
1697,Vinod Yadav (Visits the Place),7/21/2023
1697,"Electrical, 10W LED Batten fitting, Crompton (Indent the item)",7/21/2023
1697,Revisit the location,7/21/2023
1697,Status: Resolved,7/22/2023
1698,Electrical (Office/Academics/Hostels) (Request received),7/17/2023
1698,Er. Satya Prakash Sahu (Assigned),7/21/2023
1698,Vinod Yadav (Visits the Place),7/21/2023
1698,"Fan, Electrical, Capacitor 2.5 MFD x, 10W LED Batten fitting, Crompton (Indent the item)",7/21/2023
1698,Revisit the location,7/21/2023
1698,Status: Resolved,7/22/2023
1699,Electrical (Office/Academics/Hostels) (Request received),7/17/2023
1699,Er. Satya Prakash Sahu (Assigned),7/21/2023
1699,Vinod Yadav (Visits the Place),7/21/2023
1699,"Fan, Capacitor 2.5 MFD x (Indent the item)",7/21/2023
1699,Revisit the location,7/21/2023
1699,Status: Resolved,7/22/2023
1700,Electrical (Office/Academics/Hostels) (Request received),7/17/2023
1700,Er. Satya Prakash Sahu (Assigned),7/21/2023
1700,Vinod Yadav (Visits the Place),7/21/2023
1700,"Fan, Capacitor 2.5 MFD x (Indent the item)",7/21/2023
1700,Revisit the location,7/21/2023
1700,Status: Resolved,7/22/2023
1701,Electrical (Office/Academics/Hostels) (Request received),7/17/2023
1701,Er. Satya Prakash Sahu (Assigned),7/21/2023
1701,Vinod Yadav (Visits the Place),7/21/2023
1701,"Fan, Capacitor 2.5 MFD x (Indent the item)",7/21/2023
1701,Revisit the location,7/21/2023
1701,Status: Resolved,7/22/2023
1702,Electrical (Office/Academics/Hostels) (Request received),7/17/2023
1702,Er. Satya Prakash Sahu (Assigned),7/21/2023
1702,Vinod Yadav (Visits the Place),7/21/2023
1702,"Fan, Electrical, Capacitor 2.5 MFD x, Switch 6 Amp anchor, Piano type (Indent the item)",7/21/2023
1702,Revisit the location,7/21/2023
1702,Status: Resolved,7/22/2023
1704,Electrical (Office/Academics/Hostels) (Request received),7/17/2023
1704,Er. Satya Prakash Sahu (Assigned),7/21/2023
1704,Vinod Yadav (Visits the Place),7/21/2023
1704,"Fan, Capacitor 2.5 MFD x (Indent the item)",7/21/2023
1704,Revisit the location,7/21/2023
1704,Status: Resolved,7/22/2023
1705,Electrical (Office/Academics/Hostels) (Request received),7/17/2023
1705,Er. Satya Prakash Sahu (Assigned),7/21/2023
1705,Vinod Yadav (Visits the Place),7/21/2023
1705,"Electrical, Electrical, Socket 6 Amp anchor, 10W LED Batten fitting, Crompton (Indent the item)",7/21/2023
1705,Revisit the location,7/21/2023
1705,Status: Resolved,7/22/2023
1706,Civil Work (Mason) (Request received),7/20/2023
1706,Er. Avinash Mishra (Assigned),7/21/2023
1706,Shyam Narayan (Visits the Place),7/21/2023
1706,"Civil, Civil, Black Cement , Coarse Sand (Indent the item)",7/21/2023
1706,Revisit the location,7/21/2023
1706,Status: Resolved,7/22/2023
1707,Civil Work (Mason) (Request received),7/17/2023
1707,Er. Avinash Mishra (Assigned),7/21/2023
1707,Shyam Narayan (Visits the Place),7/21/2023
1707,"Civil, Plumbing, Plumbing, Civil, Black Cement , White Cement, Cp Floor Jally 4inch Plain, Coarse Sand (Indent the item)",7/21/2023
1707,Revisit the location,7/21/2023
1707,Status: Resolved,7/22/2023
1708,Electrical (Office/Academics/Hostels) (Request received),7/19/2023
1708,Er. Satya Prakash Sahu (Assigned),7/21/2023
1708,Hajari Prasad (Visits the Place),7/21/2023
1708,"Common, Common, Screw steel-25/8, PVC Gully-WP 38 (Indent the item)",7/21/2023
1708,Status: Underway,7/19/2023
1709,Electrical (Office/Academics/Hostels) (Request received),7/19/2023
1709,Er. Satya Prakash Sahu (Assigned),7/21/2023
1709,Pankaj Singh  (Visits the Place),7/21/2023
1709,"Fan, Capacitor 2.5 MFD x (Indent the item)",7/21/2023
1709,Revisit the location,7/21/2023
1709,Status: Resolved,7/22/2023
1710,Electrical (Office/Academics/Hostels) (Request received),7/19/2023
1710,Er. Satya Prakash Sahu (Assigned),7/21/2023
1710,Revisit the location,7/21/2023
1710,Status: Resolved,7/22/2023
1711,Electrical (Office/Academics/Hostels) (Request received),7/19/2023
1711,Er. Satya Prakash Sahu (Assigned),7/21/2023
1711,Hajari Prasad (Visits the Place),7/21/2023
1711,"Electrical, 10W LED Batten fitting, Crompton (Indent the item)",7/21/2023
1711,Revisit the location,7/21/2023
1711,Status: Resolved,7/22/2023
1712,Electrical (Office/Academics/Hostels) (Request received),7/19/2023
1712,Er. Satya Prakash Sahu (Assigned),7/21/2023
1712,Revisit the location,7/21/2023
1712,Status: Resolved,7/22/2023
1713,Electrical (Office/Academics/Hostels) (Request received),7/19/2023
1713,Er. Satya Prakash Sahu (Assigned),7/21/2023
1713,Pankaj Singh  (Visits the Place),7/21/2023
1713,"Fan, Electrical, Capacitor 2.5 MFD x, 10W LED Batten fitting, Crompton (Indent the item)",7/21/2023
1713,Revisit the location,7/21/2023
1713,Status: Resolved,7/22/2023
1714,Electrical (Office/Academics/Hostels) (Request received),7/19/2023
1714,Er. Satya Prakash Sahu (Assigned),7/21/2023
1714,Pankaj Singh  (Visits the Place),7/21/2023
1714,"Fan, Capacitor 2.5 MFD x (Indent the item)",7/21/2023
1714,Revisit the location,7/21/2023
1714,Status: Resolved,7/22/2023
1715,Electrical (Office/Academics/Hostels) (Request received),7/19/2023
1715,Er. Satya Prakash Sahu (Assigned),7/21/2023
1715,Pankaj Singh  (Visits the Place),7/21/2023
1715,"Electrical, extension board spike guard (Indent the item)",7/21/2023
1715,Revisit the location,7/21/2023
1715,Status: Resolved,7/22/2023
1716,Carpentry (Request received),7/19/2023
1716,Er. Manik Chandra (Assigned),7/21/2023
1716,Beni (Visits the Place),7/21/2023
1716,"Common, RCC Nail-1inch (Indent the item)",7/21/2023
1716,Revisit the location,7/21/2023
1716,Status: Resolved,7/22/2023
1717,Electrical (Office/Academics/Hostels) (Request received),7/18/2023
1717,Er. Satya Prakash Sahu (Assigned),7/21/2023
1717,Pankaj Singh  (Visits the Place),7/21/2023
1717,"Electrical, 10W LED Batten fitting, Crompton (Indent the item)",7/21/2023
1717,Revisit the location,7/21/2023
1717,Status: Resolved,7/22/2023
1718,Electrical (Office/Academics/Hostels) (Request received),7/18/2023
1718,Er. Satya Prakash Sahu (Assigned),7/21/2023
1718,Revisit the location,7/21/2023
1718,Status: Resolved,7/22/2023
1719,Electrical (Office/Academics/Hostels) (Request received),7/18/2023
1719,Er. Satya Prakash Sahu (Assigned),7/21/2023
1719,Pankaj Singh  (Visits the Place),7/21/2023
1719,"Fan, Capacitor 2.5 MFD x (Indent the item)",7/21/2023
1719,Revisit the location,7/21/2023
1719,Status: Resolved,7/22/2023
1720,Electrical (Office/Academics/Hostels) (Request received),7/18/2023
1720,Er. Satya Prakash Sahu (Assigned),7/21/2023
1720,Pankaj Singh  (Visits the Place),7/21/2023
1720,"Fan, Capacitor 2.5 MFD x (Indent the item)",7/21/2023
1720,Revisit the location,7/21/2023
1720,Status: Resolved,7/22/2023
1721,Electrical (Office/Academics/Hostels) (Request received),7/18/2023
1721,Er. Satya Prakash Sahu (Assigned),7/21/2023
1721,Pankaj Singh  (Visits the Place),7/21/2023
1721,"Fan, Electrical, Capacitor 2.5 MFD x, 10W LED Batten fitting, Crompton (Indent the item)",7/21/2023
1721,Revisit the location,7/21/2023
1721,Status: Resolved,7/22/2023
1722,Electrical (Office/Academics/Hostels) (Request received),7/14/2023
1722,Er. Satya Prakash Sahu (Assigned),7/21/2023
1722,Hajari Prasad (Visits the Place),7/21/2023
1722,"Electrical, 10W LED Batten fitting, Crompton (Indent the item)",7/21/2023
1722,Revisit the location,7/21/2023
1722,Status: Resolved,7/22/2023
1723,Electrical (Office/Academics/Hostels) (Request received),7/14/2023
1723,Er. Satya Prakash Sahu (Assigned),7/21/2023
1723,Pankaj Singh  (Visits the Place),7/21/2023
1723,"Electrical, Plumbing, MCB, 63 Amp, 4 Pole, Old Dhoti (Indent the item)",7/21/2023
1723,Revisit the location,7/21/2023
1723,Status: Resolved,7/22/2023
1724,Electrical (Office/Academics/Hostels) (Request received),7/15/2023
1724,Er. Satya Prakash Sahu (Assigned),7/21/2023
1724,Hajari Prasad (Visits the Place),7/21/2023
1724,"Fan, Capacitor 2.5 MFD x (Indent the item)",7/21/2023
1724,Revisit the location,7/21/2023
1724,Status: Resolved,7/22/2023
1725,Electrical (Office/Academics/Hostels) (Request received),7/17/2023
1725,Er. Satya Prakash Sahu (Assigned),7/23/2023
1725,Vinod Yadav (Visits the Place),7/23/2023
1725,"Fan, Capacitor 2.5 MFD x (Indent the item)",7/23/2023
1725,Revisit the location,7/23/2023
1725,Status: Resolved,7/24/2023
1726,Electrical (Office/Academics/Hostels) (Request received),7/16/2023
1726,Er. Satya Prakash Sahu (Assigned),7/23/2023
1726,Hajari Prasad (Visits the Place),7/23/2023
1726,"Electrical, 10W LED Batten fitting, Crompton (Indent the item)",7/23/2023
1726,Revisit the location,7/23/2023
1726,Status: Resolved,7/24/2023
1727,Electrical (Office/Academics/Hostels) (Request received),7/17/2023
1727,Er. Satya Prakash Sahu (Assigned),7/23/2023
1727,Pankaj Singh  (Visits the Place),7/23/2023
1727,"Electrical, 10W LED Batten fitting, Crompton (Indent the item)",7/23/2023
1727,Revisit the location,7/23/2023
1727,Status: Resolved,7/24/2023
1728,Electrical (Office/Academics/Hostels) (Request received),7/17/2023
1728,Er. Satya Prakash Sahu (Assigned),7/23/2023
1728,Hajari Prasad (Visits the Place),7/23/2023
1728,"Common, Common, Electrical, Screw steel-25/8, PVC Gully- WP 50, Hellum sheet (Indent the item)",7/23/2023
1728,Revisit the location,7/23/2023
1728,Status: Resolved,7/24/2023
1729,Electrical (Office/Academics/Hostels) (Request received),7/17/2023
1729,Er. Satya Prakash Sahu (Assigned),7/23/2023
1729,Devendra Kumar  (Visits the Place),7/23/2023
1729,"Electrical, Common, Common, Mica Sheet-(4inchx4inch), Screw steel-25/8, PVC Gully- WP 50 (Indent the item)",7/23/2023
1729,Revisit the location,7/23/2023
1729,Status: Resolved,7/24/2023
1731,Electrical (Office/Academics/Hostels) (Request received),7/18/2023
1731,Er. Satya Prakash Sahu (Assigned),7/23/2023
1731,Devendra Kumar  (Visits the Place),7/23/2023
1731,"Electrical, Cooler Water Lifting Pump (Indent the item)",7/23/2023
1731,Revisit the location,7/23/2023
1731,Status: Resolved,7/24/2023
1732,Electrical (Office/Academics/Hostels) (Request received),7/18/2023
1732,Er. Satya Prakash Sahu (Assigned),7/23/2023
1732,Hajari Prasad (Visits the Place),7/23/2023
1732,"Electrical, Common, 10W LED Batten fitting, Crompton, Screw steel-25/8 (Indent the item)",7/23/2023
1732,Revisit the location,7/23/2023
1732,Status: Resolved,7/24/2023
1733,Electrical (Office/Academics/Hostels) (Request received),7/18/2023
1733,Er. Satya Prakash Sahu (Assigned),7/23/2023
1733,Hajari Prasad (Visits the Place),7/23/2023
1733,"Electrical, Common, 10W LED Batten fitting, Crompton, Screw steel-25/8 (Indent the item)",7/23/2023
1733,Revisit the location,7/23/2023
1733,Status: Resolved,7/24/2023
1734,Electrical (Office/Academics/Hostels) (Request received),7/18/2023
1734,Er. Satya Prakash Sahu (Assigned),7/23/2023
1734,Hajari Prasad (Visits the Place),7/23/2023
1734,"Fan, Electrical, Common, Capacitor 2.5 MFD x, 10W LED Batten fitting, Crompton, Screw steel-25/8 (Indent the item)",7/23/2023
1734,Revisit the location,7/23/2023
1734,Status: Resolved,7/24/2023
1735,Plumbing (Request received),4/30/2023
1735,Er. Manik Chandra (Assigned),7/23/2023
1735,Santosh Kumar  (Visits the Place),7/23/2023
1735,"Plumbing, Plumbing, Plumbing, Dhaga Roll, PVC Waste Pipe Flexible, Cp waste jally H/T (Indent the item)",7/23/2023
1735,Revisit the location,7/23/2023
1735,Status: Resolved,7/24/2023
1736,Plumbing (Request received),4/29/2023
1736,Er. Manik Chandra (Assigned),7/23/2023
1736,Sudama (Visits the Place),7/23/2023
1736,"Plumbing, Plumbing, Plumbing, Plumbing, Dhaga Roll, CI Dead Plug-1/2inch, GI Nipple-(1/2inchx4inch), GI Socket-1/2inch (Indent the item)",7/23/2023
1736,Revisit the location,7/23/2023
1736,Status: Resolved,7/24/2023
1740,Plumbing (Request received),4/20/2023
1740,Er. Manik Chandra (Assigned),7/24/2023
1740,Sudama (Visits the Place),7/24/2023
1740,"Plumbing, Plumbing, PVC Ball Cock Set-3/4inch, M Seal (100gm Pkt.) (Indent the item)",7/24/2023
1740,Revisit the location,7/24/2023
1740,Status: Resolved,7/25/2023
1742,Carpentry (Request received),7/24/2023
1742,Status: Pending,7/18/2023
1743,Electrical (Office/Academics/Hostels) (Request received),7/18/2023
1743,Er. Satya Prakash Sahu (Assigned),7/26/2023
1743,Ravi Prakash (Visits the Place),7/26/2023
1743,"Electrical, Electrical, Electrical, PVC Tape roll, 2.5 Sq.mm cu. lugs U-type, 2.5 mm cupper wire (old) (Indent the item)",7/26/2023
1743,Revisit the location,7/26/2023
1743,Status: Resolved,7/27/2023
1745,Electrical (Office/Academics/Hostels) (Request received),7/20/2023
1745,Er. Satya Prakash Sahu (Assigned),7/26/2023
1745,Hajari Prasad (Visits the Place),7/26/2023
1745,"Electrical, 10W LED Batten fitting, Crompton (Indent the item)",7/26/2023
1745,Status: Underway,7/20/2023
1746,Electrical (Office/Academics/Hostels) (Request received),7/20/2023
1746,Er. Satya Prakash Sahu (Assigned),7/26/2023
1746,Hajari Prasad (Visits the Place),7/26/2023
1746,"Electrical, 10W LED Batten fitting, Crompton (Indent the item)",7/26/2023
